F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,class
0.03428274477638661,0.06760111088363698,-0.540082652807871,-1.216549585612747,-1.1709874304258596,-0.7014192202624299,-0.5161371193928712,-0.26816207512036605,-0.688366014059997,-0.9994756715445176,-1.452884447560185,-0.9246766704001094,-0.671053572274422,-0.6046622938228214,-0.31076266180716466,-0.7026173638847113,-0.6455317709067472,-0.6493345112714514,-0.7292839460931738,-0.3174552143611736,-0.2995914068428637,-0.008835318935721861,0.13102918942362796,0.3116132462435364,0.7121831493848392,0.8492133713889339,1.2344181466549167,0.990376066274149,0.3364501008995284,0.24264962006247284,0.4990524117614965,0.11993457152986342,-0.6733200390710918,-1.005238237189089,-0.8801160279365322,-0.4726454777080799,-0.37658702477050665,-0.09416132243553181,-0.2274346720194947,-0.6762252286008473,-0.8132045114404638,-0.20389250323664287,-0.2676774111073072,-0.29670373850000203,-0.35576738622045295,-0.6829820912632435,-0.1698889954884551,-0.020403604365104043,-0.3571893223306591,-0.8670536086912405,-0.6527817806398654,-0.6636752799469208,-0.4509198671075695,-0.007604972647468755,-0.5671758390587481,0.2933788627910264,-0.6547537081268527,-0.35126880129242444,-0.4757971403708155,0.4093889877320028,R
1.858457082309243,0.7449163449738115,1.3733962138042617,-0.3582377733151378,-0.5234568551115957,-0.4368074335206511,-0.7154914921600258,-0.2409683353287639,0.468459351177012,-0.18308509738748585,0.37454683049307314,1.1647706501854918,0.6299166629406929,-0.6365183707794785,-0.25703703570629016,0.016645458516901034,0.5007245227205529,0.756393049748981,0.3507932217061684,-0.3378142542206891,-1.1586523989841904,-1.7047425449695774,-1.7928205185961197,-2.1198140957780387,-1.7633061273904551,-1.8249927690302694,-1.5827538797551937,-0.8147611510004771,0.30045772604000137,0.7579403679831088,1.3461999226586672,1.6647207895914142,1.2376548692402343,1.2448876654294592,1.3752191687381023,1.6862445470249758,2.300661380140164,3.17028903124739,2.8033808255003954,2.2465519365972333,2.196067964371487,1.7190331914825803,1.492586707686822,1.0483296574454912,-0.34399182126535766,-0.31052540744558227,0.06704964515721153,0.41772156261487403,0.1432609106699894,0.21729003823251056,-0.20237867285907263,0.07255399174777084,1.1934192049748065,-0.9035658126773869,-0.7776890557742393,-0.962168736415619,-0.9604873490688288,1.1904385401649897,0.43096261366623634,0.25886878938996716,R
-0.4131562436750688,-0.874451549729093,-0.3176611777144949,-0.726481228268628,0.16553147045144706,0.824675172455879,-0.09974371175824942,-0.858147994946865,-0.3999979520009164,-0.5345761633538987,-1.2069891666602381,-1.5973069722324604,-1.0225365073723485,-0.021406484816392037,1.0475923273096384,1.66366521598369,1.408736468067835,1.2173171981913984,1.3298671144085459,1.1934204552132621,1.298596737627851,1.2483098585153878,1.178521557850063,1.3410465310953346,1.2142715890763067,1.0091828131973057,1.000329975681611,0.25808441104128554,-0.7269246185613862,-1.1275958462939597,-0.4105895876444822,0.10745798526373672,-0.07144585916905599,-0.454019882573283,-0.5700318467833443,-0.9396093864101478,-0.46067091509795866,-0.5527514619456935,-0.7934818191761369,-0.8990580755904714,-1.2183760293225907,-1.3162959042397953,-1.1601461233193087,-0.6911395385079568,-0.554092690727319,-0.7602581508964404,-0.9027457212064476,-0.7961521079067136,-0.8051061054583114,-1.5314049980036795,0.20222072904570731,-0.06306718988019869,-0.32550417516908325,-0.572749502512494,-0.6794495546403434,-0.3178745736648405,-0.5108790535659229,-0.36567728111912917,-0.12231452439026985,-0.21150683042889515,R
0.18179010360653688,-0.8847659949182836,-0.40597558694274727,0.1733618007530589,0.07274507703751301,-0.12559734471113787,-0.3634059467083573,-0.3733900247487396,-0.6405840968002076,0.05424647706846833,0.5431607373958941,0.6610134879621142,0.17623436753924343,-0.9736135851208311,-1.0201311055461462,-1.032105047953436,-0.9265658194866768,-0.8333398037326535,-1.1839921768936852,-1.302128007566591,-1.1482926653127272,-0.13191246917569086,0.7295962570958768,0.9435096176163748,1.2812989565371657,1.2691870541958192,1.0396827531242636,1.3393934429564054,1.1410796366480658,0.7303036669700644,1.2235255563265632,1.2654700290753567,0.5494502761755886,-0.8285380609635372,-1.1679397577978665,-0.9592426587463435,-1.0596602781522806,-1.0473942853796099,-0.7080217703158977,-1.5421705960162215,-0.8074736554591042,-1.1710512205450672,-0.95289035602837,-0.37500546503219356,-0.6774262394675264,-1.101386702430373,-0.5016030923923885,0.5072310053312136,0.33404028126139673,-0.21033844224446172,-0.843630555123252,-0.7024241889834834,-0.15828325258443487,0.3645633762880356,-0.3987652656863553,-0.3509152999597522,-0.7806440308676665,-0.682663837306635,-0.2913714276853135,0.03308849187691319,M
0.40305114185176194,0.15355482079355767,-0.3438284100784216,-0.5769688480619478,0.1911957920340248,0.5134650836463657,-0.08848983587623274,-0.7931194867495555,-1.374078440700485,-1.1834827466765072,-1.1578101104802485,0.03131703518289175,-0.8775239015362688,-1.048909767018384,-1.0258364817692478,-0.9755855595807831,-1.0995377435803884,-1.2501755553675356,-1.2857694234473316,-1.795051684165247,-1.627629573265425,-2.4216269850036816,-1.663860947105757,-1.7614064701179502,-2.6860632597963954,-2.175545750675031,-0.8650728148474337,0.13153538531584855,0.234471705464202,0.29836877533070755,0.9328104542263321,0.4595749754410928,1.1820522302541467,2.005991351318054,2.1867493053077802,2.2390559014323705,1.7805548420322144,1.6185815151689815,1.6360970993034833,2.054182314259356,1.755938225003066,1.2958300542857843,0.9173462107160532,0.05236096762948664,-0.3253988239678389,-0.5994404051733007,-0.486174529745694,-0.282650568112976,0.11008188969757071,-0.2408833337071024,-0.7901928982679038,-0.41180737120926303,0.7753668985131855,0.7091636993764656,-0.14614940562776607,-0.23527275792756117,1.0357734829640741,-0.1783670433719667,-0.045470477437977386,0.05190351666966757,R
1.0078313130553773,-0.27277558035964866,0.5556702024315555,2.128097734566324,2.07061380331201,1.4554164754441437,1.6092377257537307,-0.6689741529183283,-0.45951577876311045,-0.04038573299941209,-1.125804692966287,-0.003030044059611272,-0.3630744189273194,0.06489452366618804,-0.019313026410384633,-0.28311716129657655,-0.6078188147102146,-0.6343954677250964,-0.8635679938274524,-1.5628803257673098,-1.1514802756731772,-0.9770688742326192,-1.2084471144526845,-0.5696282677197702,-0.6349435733254372,-1.0751629595834788,-0.6269276565089061,-0.5455422045527322,-0.9324810705369072,-1.0330961589590335,-0.4429941372416418,0.1203966673174977,0.6840671916155905,0.721251777346422,0.9514895257265041,1.4529550757360614,1.4299163509244384,1.3320828535882097,1.1072502087095335,1.4347634130071858,2.0270077129213773,1.091917910118284,0.8708194058140057,0.4372834737596984,-0.04030619873921893,0.5402074292370006,0.5993350564681745,1.2154548415604969,0.6520058989137428,0.24019870682949135,0.8129368073925449,-0.5086796438006699,0.34337951516951043,0.7229477123000028,-0.3987652656863553,0.574225036297776,2.0968490603509324,0.8734519839774842,3.8582071077384836,7.032277714781583,M
3.3531983184547642,1.5907008504874305,0.6766936521147159,0.29518670314368733,-0.2095624603708398,0.28879469867693075,-0.43735998821875355,3.415998498385386,3.3110642885094013,2.210508977900886,0.8577505729599536,-0.5733346723153386,-0.4549157359568366,0.002340772551297702,0.40098302202477587,0.5496033007271762,-0.7325616698218221,-1.031919772824446,-1.2660331513019476,1.0180194964235891,1.5324876478258838,-0.8803653990440723,-2.247828818005512,-2.019076993095412,-1.7900348322061352,-1.3705243278819559,-1.6196724647787133,-1.3000000904062932,-0.9844700564451129,-0.24990771250872384,-1.2646809305981874,-0.4821762397576628,0.2943609762657308,0.8889014567409089,1.0881765073431489,1.380581444379105,1.6262565690601896,2.1088980165320472,1.8155632019099852,1.2299828472926706,-0.11977093769594656,-0.7603789972356596,-0.33958247322865337,0.017966751302262305,1.3473511662322601,0.9781051004917833,0.09239656950535258,0.6548430687581595,1.4676568311523688,2.233252874766808,0.33963184667374574,-0.5861774618737953,-0.32550417516908325,2.6802775474422855,1.3835799691714692,2.1106188090111706,0.8739144965830279,1.7523692534064774,1.9832123621025457,-0.45610215273470345,M
-0.12797534993677856,-0.5718944908461725,-0.5498953649443437,-1.219318333394352,-0.7327197849387663,-0.5533031886899877,0.0754952126902978,-0.3000851609626817,-0.227312426465537,-0.3393033489281137,-1.0610132379989996,-0.22485493083411004,-0.8236620765114392,-0.26235426688856134,-0.20949223384710905,-0.4275558538044672,-1.3624405632196772,-1.2079089931388236,-0.8473145932371364,-0.7070176116730583,-1.018397543124382,-1.5488981014839027,-0.9306568425316205,-0.45931697759210083,-0.2788349830119148,-0.278334041896493,-0.13643788405357446,0.401560376513437,1.5042027074530717,1.1987903244653837,0.2134294531693898,0.030287988728804373,0.4836050457973272,0.09245773560720334,-0.8266128379894456,-1.1540355176113446,-1.3301156779684145,-0.7205166178042327,-0.30937577769137087,-0.5222167039725756,-0.11575933850899493,-0.02219425186951226,-0.5411986278041924,-1.018250489534962,-1.0610617503729955,-0.5075445504743639,-0.25033792928907683,-0.9783116755399662,-0.8797589026462534,0.8510965360823088,-0.22528052579707905,-0.15025223521246478,0.21796382323102417,-0.7932937092890893,-0.30052576455245944,-1.1438927310376334,-0.7626596990475502,-1.0284673531475503,-0.5680099967135666,0.22123873980445807,R
1.6863651636740677,2.4296090592082558,3.610694580919987,2.0145790755205106,1.4092639779148197,0.2605028724215203,-0.5338217814931832,-0.504629377656037,0.26224265563476246,1.138010597131575,2.401816813023749,1.9347176765382679,1.6519102659759213,1.339137601932469,1.5106786974180622,1.9701264418265192,1.9327289844523492,1.6829781165387578,1.059364090298284,0.6507737389577118,0.30047624351188473,-0.9706752560383352,-2.365027925429143,-2.6126766146880787,-1.6674940008973251,-1.780580767665681,-1.8870279321468386,-1.9206545477858255,-2.3317846220200744,-1.4454179079439717,-1.4206856908016559,-1.1494425571016291,-0.8508582898687751,-0.9039588678890776,-0.48880072627973853,-0.9426891154040609,-1.096934580050017,-0.6642744308831751,-0.6949514099019789,-1.6087383832181852,-0.9501719693949594,-0.6293739884129638,-0.6709097202583852,-0.4247673099311563,-0.8298888173071798,-1.0672738472769798,-0.49609289144714047,-0.2669471571101094,-1.1313664783537618,-1.1114127403923673,0.7289633466198547,-0.43118182572754443,2.196744740482697,-0.007604972647468755,0.6538008178911001,1.6976097303247744,2.744285005875117,-0.32245184163901475,0.49243785122807027,1.2372500786132006,M
0.4325526136177921,0.7827359773341764,0.673422748069225,0.09029936730490329,-0.9242151075164603,0.6466030895541786,1.3761217253405251,1.6554994310073161,1.0695055735501535,0.3869613108785556,0.853847473263129,1.0717473105703792,1.2700437372742444,1.660594378495099,2.160140690814475,1.7888454161571954,1.3166298250493806,1.5525347606949749,1.798893817157669,1.2768142146378163,1.0902067103134199,1.2339242175782485,1.0621335169137927,0.48186727515756184,-0.02223941678138635,-0.280489964292832,-0.8196345563569482,-1.325390500026365,-0.5625594400362127,-0.8699504723336418,-0.9133230285375576,-1.437790328585448,-1.6751430257151614,-1.0961741815393118,-0.7859972777376427,-0.7590602741419946,-0.8212781148528038,-1.1819909720282946,-0.17465052419405286,-0.04101058123295724,-0.7845502315336655,-0.7956933909182995,0.26385608731911364,-0.11668294665963691,-0.6092519160432912,-0.18590905902808436,-0.1985420404037451,-0.6359773156774745,-0.3627191591593955,-0.17979355078182077,1.4618226406360595,-0.15025223521246478,-0.5763355590460557,1.77053269448883,-0.8338259135650369,0.0455734155791883,0.8379458329427953,0.48442302865645426,0.26190571037119276,1.1431749546494279,M
-0.801592288594464,-1.1563797182336326,-0.7396077995828114,-0.8178499050615994,-1.0722785012620997,-0.9011262291241495,-1.9019715494355114,-1.1064386626093192,-0.8409328375912547,-1.206765274550351,-0.9657776053964803,-1.4177003703602051,-1.0653497529049054,-0.6602656281471683,-0.7324850542981006,-0.804771105832321,-0.9066214676519722,-1.1244689694286942,-1.5330533038571414,-1.841642563843754,-1.9125222492306608,-1.247598844078265,-0.7534388150432921,-0.363158834122321,0.0016108121310667652,0.4960732828685648,0.6932160321343109,1.0282601695167957,0.8591393669151042,0.6527426028366815,0.5758974865204746,0.3708525842153023,0.2202241242842805,0.5178310866672504,0.4797241720324857,0.053988180251053675,-1.0076496243414856,-1.4391667840177458,-1.1649816786332938,-1.098761437196362,-0.9541835685819112,-0.6396265543208269,0.10383207651964738,-0.18400779564058642,-0.8621166792895454,-0.7532963437222785,-1.0206640214347562,-0.9908744043422594,-0.7028041241266871,-1.0121418431387845,-0.09550335914837604,-0.08244164439847992,0.41305489957978064,-1.1378940323775193,-0.7496206268788405,-1.094331641595266,0.6401181829215166,-0.30804336181231007,-0.521903568542191,0.10834859104793118,R
0.6292290920579922,0.2670137178746528,0.08138911583538565,0.9486111796025125,-0.6004498198593283,0.302108499267712,1.263582966520357,0.21541355856508096,-0.8182992978366176,-0.08019134517082209,-0.0626003355512774,0.374787827607922,0.830862702456403,1.1393131192043477,1.18452135666408,1.0930277148583132,1.0736713572447965,1.1987344854873958,1.2679493978740082,0.8684588574556096,1.05593989893858,0.8411162997669197,0.5471062974397033,0.7079013526644469,0.2721875470344128,-0.23090374917702952,-0.5563360763540447,-1.2725945689116127,-1.2280184596612456,-1.0821290155950802,-1.3850406862447802,-1.5463828386795146,-0.4923675911426839,-0.005804801415786236,0.14191206032277845,0.2884325499126853,0.04339900475166262,0.16157238219696904,0.3330827072697206,0.2342867082124517,0.8074815600880443,0.7888976288414394,0.24905210394118954,0.4402106411066963,0.21565739738995524,-0.9001904750970943,-0.48507248955664434,-0.6139925402734612,-0.9654713734916683,-1.0808678489297265,0.4617750623431133,-0.8574198251297345,0.44092505334388854,0.061315091970217075,-0.5391074101633494,1.3341617410807454,1.1436794738847715,-0.034282245104918625,2.5364895001590515,2.4978567397277516,M
0.23095922321658696,-0.4721881873506645,-0.49756090021649035,-0.056444265120172,-0.08716338820777768,-0.0873201680126414,-0.5997373402307102,-0.1913102017962731,-0.8677577735967507,-0.8725483421677573,-0.7136373649816138,-1.4162692420584342,-1.1157588968383998,-1.2238285895803915,-1.0491334346802466,-0.9718175936892729,-1.0204855853991952,-1.279324908628716,-1.8132309711759245,-1.6353115252675097,-1.0634225394657408,-0.05319104515856775,1.0718663147621217,1.076299434788928,0.78332262527888,0.7776367478304707,0.6765823839369005,0.869066331422695,1.5042027074530717,1.1243495330270217,0.7189404268850791,0.5177990446830181,0.7504001644410982,1.209116654144774,1.1350406153259984,0.5209520889531214,-0.3700856930441573,-0.9839415616738013,-0.8171090091551442,-0.24409874557793088,-0.5599006770643675,-0.5678585929657848,0.17291733228329384,-0.40647251401242,-0.912317771992846,-0.6732355612194167,-0.7131948086899141,-0.7474715337978272,-1.3967986461331114,-1.057959180332746,-0.9581398198132842,-1.0802260520899698,-1.0083229423897309,-0.6692375929772545,-0.5250731957156499,-0.3509152999597522,1.179648137525004,0.7581841453638457,-0.46042833098035696,-0.45610215273470345,R
-0.8458444962435091,-0.46875003895426764,-0.5008318042619812,-0.3250127999358755,0.974944689594277,1.711707136816684,0.4388346340239832,-0.47861797437711323,-0.37233473674524886,-0.2123760195513535,0.07556939371631193,0.33757849176187715,0.6471800683973691,0.7593570013213112,0.8925962732487083,1.1537338319993105,1.0682319885626042,1.3000284880699984,1.4912401631266847,1.5125092530114392,1.5324876478258838,1.4796789169210434,0.9716996035730667,0.29746009958564645,-0.16657442278605844,-0.09680537612472823,0.13051188457802862,0.05818531308008568,-0.2906170522086753,-0.43890708717857657,-0.5203021341377224,-0.8527770614403919,-1.5063841389679131,-1.1478913062882536,-0.5341026973298264,-0.1877705457711217,-0.3406129892180403,-0.607070839057484,-0.45767409777237394,-0.5284221756608942,-0.3535898617354202,-0.00510664202307365,0.06717459386954949,-0.20596155074307002,-0.4902567333391715,-0.45881190025523055,-0.32417462195540087,0.43656565581831386,0.5579986728252232,-0.24851955657276284,0.393069503529094,1.3125190809177778,0.6638862834567532,2.046212952959574,0.07839802553542452,-0.714363289203781,-0.49289472174580656,0.9454943831110083,0.33874975732348533,-0.7571425494187755,M
-0.762256992906424,-0.9982248919993787,-0.37326654648783897,-0.5271313879930544,-1.2598254666732431,-0.4434643338160417,-0.7154914921600258,-0.8203132265411576,-0.8954209888524182,-0.8868182786065647,-1.2795868210211747,-1.1858575854733096,-1.041871521483826,-0.8479268814918388,-0.505696349429807,-0.4459770203851837,-0.33730087891585653,-0.385897231173532,-0.7579208899903975,-1.0288470494523239,-0.8247502137270328,-0.7968487613812365,-0.7461392166570453,-0.34234538315483615,0.07233907718178943,0.6111995388330809,0.8072173770970468,-0.10987501726229441,-1.1720303209908702,-1.0469145094655556,-0.05923168558385245,0.09867816529868448,-0.5577250790736993,0.1346933874855058,0.4906591305618169,0.5132527664683387,0.495024848675399,0.7196679293366941,0.7171502209710302,0.7792399492047981,0.7020338100310266,-0.003967468033311204,-0.144310882957939,-0.9201903834105356,-1.2098057287531452,-0.7901939217453365,-0.9501334493355809,-1.2955205777978713,-1.1562507440830756,-0.9892331745418039,-0.40086139832179485,-0.6927369617243427,-1.064063249917947,-0.9449178514479984,-0.23035469231396247,-0.7474040154986928,-0.43894172628545786,-0.9564249540140263,-0.44505952158989853,-0.7947725990042843,R
0.452220261461812,-0.13868779290017247,0.0028874187436058584,-0.4191502245104518,2.100226482061138,1.0010830302837312,-0.5289986918294617,-0.611039663797089,-0.012712938421570045,-0.02160950084308659,0.5821917343641397,0.44133529364027185,0.6568475754531075,0.46454348912243076,1.1740615002550598,1.6197056139160713,1.9156856292481468,1.9252821155223212,1.8046986030827816,1.1311687756428201,0.9120989814232655,1.1116462696125653,-0.2659878561394691,-1.1428307073643018,-0.33969418782300187,-0.07567733664060353,-0.20134968189712543,-0.6749123869026217,-0.26422264397835576,-0.42018545100844973,-0.1476498137703878,-0.4900318681474464,-0.10168589089833188,-0.06872730319366557,-0.6266593105959543,-1.0597188171727572,-0.993346694543517,-1.2214085731182664,-0.3053541283332419,0.05658456441059981,-0.18452961028531045,-0.0945318002194359,-0.5552976595926916,-1.1872944038240856,-0.5063706643303544,0.3745164184919477,1.0500694937894661,0.22299926617932814,-0.2853014435570853,-0.3401542309606854,-0.5230046139911624,-0.8477325978705936,-0.8411020198050824,-0.4211253603535849,0.1485690977739216,-0.3178745736648405,-0.29506707172452784,-0.2504094425054908,-0.583378806104025,-0.2303218552216497,R
-0.4180731556360738,-1.1426271246480455,-0.9293202342212793,-1.216549585612747,-1.165064894676034,-1.4686269793062032,-1.0852616997120066,-1.32871792699285,-1.0806807031403738,-0.7396126185009729,-1.2085504065389678,-1.1157322986865326,-1.0570633182857008,-1.542389359146962,-1.592570519930686,-1.6065105149703232,-1.3896374066306383,-0.9433786122936101,-0.6747189583971124,-0.7469526513974929,-0.9279490991466077,-0.6054398166898565,-0.07700936458440974,0.30994817016613735,0.7825002035922437,0.7845356994987565,0.41206680772443083,0.6772276809599306,1.3566339705290107,1.7140810723860198,1.9387402581495845,2.0907731057902623,2.697468013848657,2.410677852478525,1.551740642140169,0.5844714994525781,-0.3839552007270361,-0.6979236025453462,-0.906088001203746,0.014838663961910657,0.46936105718782517,0.6977637096604336,0.6022328502430956,0.5792510900890924,0.43443499892409193,0.25198861222669844,-0.2227869245628365,-0.7521825570986872,-0.5230844271927525,-0.6456031455870941,-0.6833175845572073,-0.2471245078038715,-0.4787900208716775,-0.6278855542066428,-0.8618943424604356,-1.2099741836274567,-1.266220990010805,-0.7979316759202735,-0.36821547463760596,-0.39965707835644004,R
-0.3443194762209986,-0.8056885818011564,-0.8115676885836096,-0.9673622852682797,-0.22733006762031654,-0.012430039689496656,-0.12385916007685688,-0.5400994730363876,-0.5316077942778805,-0.9131050036254205,-0.6441621903781365,-1.2316536911299802,-1.2000043154669793,-1.2556846665370487,-1.2925628201992536,-1.1995701986872223,-0.9849483766755396,-0.7808709678625286,-0.7296709318215145,-0.7089752116595502,-0.285247160220838,-0.06557868040999315,0.2105137051849837,0.34616357484956106,0.49383019158289865,0.9212211794266646,0.779629863013538,0.512794551991847,0.7003730022569685,0.6268889147922204,0.629133532287237,0.8934829200297245,0.8542893057045776,0.9113122107987837,1.0073359210727335,1.1453671424689946,1.1481919761159656,0.8230189565847914,0.3587207219277923,0.10961314065623165,-0.26476159402434557,-0.7689228021588789,-0.8302287794684267,-0.40208176299192333,-0.5156671629791137,-0.47621641819063526,-0.8740926762911576,-1.0348439551502857,-0.9599415366629319,-0.8746898315569007,-1.0955509374413226,-0.7896092343157496,-0.7714266353948123,-0.17301312772991537,0.5976639601003025,0.6237861257401436,-0.5468477172061552,-0.8843825548805023,-1.1520247535509898,-0.7947725990042843,R
