F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,class
0.23822222222222225,0.2287822878228782,0.1445409429280397,0.002389486260454002,0.025220176140912723,0.1338009171837065,0.23322510822510822,0.22024346257889993,0.12258354563164992,0.09123409123409122,0.02865288667141839,0.15405319822672575,0.23091547236033927,0.18211818088068474,0.27043835891262913,0.21972318339100347,0.23969687532440567,0.2658701298701298,0.29465600673258996,0.43337415117444067,0.5153878583473861,0.6173192925058788,0.6636643000953691,0.7466448109824814,0.8467213114754097,0.8830267650622314,0.992436180271037,0.9108686702346644,0.7037337662337662,0.6077554064131245,0.6152169173751908,0.4720895000582682,0.2436207077601596,0.15993640699523054,0.1456539565395654,0.2501008064516129,0.2717738258093936,0.2938546324217532,0.2480497575374236,0.19480662983425415,0.16127722906237318,0.30109890109890114,0.25904409823078955,0.2059411216198215,0.19858769275111685,0.0902710884821797,0.18682327032483023,0.2637663522969273,0.21206993795826282,0.10622710622710621,0.06733668341708542,0.07471264367816091,0.17402597402597403,0.28445747800586507,0.09174311926605505,0.2474226804123712,0.10795454545454547,0.11899313501144165,0.12534818941504178,0.18706697459584293,R
0.568,0.34993849938499383,0.5074441687344913,0.18757467144563916,0.1565252201761409,0.17669274345832212,0.1996753246753247,0.2254283137962128,0.32938708227184177,0.24667524667524665,0.3623663578047042,0.6163711209626346,0.5064346300087745,0.1764463236052387,0.28177349784331424,0.3945654386322003,0.5678397176372885,0.6667012987012987,0.5882600462865559,0.4275854391628632,0.28815345699831363,0.18341682854513855,0.16096217018120162,0.14824300788853603,0.22991803278688525,0.19991188456878511,0.2629477886332598,0.44987649238369704,0.6946022727272726,0.7309044423138382,0.8146936995857859,0.8616711339004778,0.6550456788827049,0.7133015368309487,0.7375973759737596,0.8154233870967742,0.9759461924304605,1.0,0.883617963314358,0.767292817679558,0.8717358950074415,0.7133089133089133,0.588724584103512,0.45077927267883305,0.20132583945813518,0.1638915646071281,0.2262800513855753,0.3486461819288105,0.31415679639029886,0.2796092796092796,0.12663316582914572,0.18390804597701146,0.4805194805194805,0.09384164222873898,0.05733944954128441,0.05154639175257733,0.05965909090909092,0.3638443935926774,0.2896935933147632,0.16859122401847576,R
0.15733333333333333,0.060270602706027056,0.18672456575682383,0.1081242532855436,0.2962369895916733,0.3811707580253575,0.3033008658008658,0.10775473399458972,0.1741345721564514,0.17975117975117974,0.07355666429080543,0.0052248258391386915,0.15647850248610706,0.2859647313602145,0.5570267830273848,0.7949318135558723,0.8277795079414512,0.79812987012987,0.8544077424784348,0.8629633752643883,0.9381323777403034,0.938963296186484,0.9373741655187028,1.0000000000000002,0.9718237704918032,0.9238902962881373,0.9318205693875409,0.7238575545491972,0.4339488636363636,0.28028124001278365,0.40102463483758455,0.46894301363477453,0.3732017221463824,0.2954954954954955,0.22703977039770395,0.1278225806451613,0.2496580027359781,0.19465529790995117,0.12934851359898797,0.15116022099447513,0.06562034907319714,0.06263736263736264,0.09189331925006602,0.1341414679632343,0.15247153768554547,0.07499655979083528,0.06478252890438611,0.11347733495588684,0.1206993795826283,0.0,0.1798994974874372,0.16379310344827583,0.19740259740259739,0.16422287390029322,0.07339449541284404,0.1520618556701031,0.1306818181818182,0.11670480549199086,0.18941504178272978,0.11085450346420324,R
0.26488888888888895,0.05842558425584255,0.16997518610421838,0.30227001194743125,0.27742193755004,0.2271378473158889,0.25892857142857145,0.20018034265103696,0.13112543084070133,0.29186329186329185,0.3931575196008553,0.5049081697276758,0.41035390465048255,0.11642776116324635,0.12077440064199016,0.13962955424384288,0.15924426450742238,0.2134025974025974,0.1710498632442668,0.15340086830680175,0.29089376053962895,0.5858296697679174,0.8200699374801314,0.9021616637639587,0.9885245901639342,0.9903073025663617,0.9420107154112828,1.0,0.9078733766233765,0.7242995632257377,0.7858077174623938,0.7609835683486773,0.5068780846371941,0.2033916269210387,0.07011070110701106,0.12268145161290325,0.09211126310989512,0.08765727357803889,0.14726966055239304,0.025193370165745858,0.16263022595048035,0.09377289377289377,0.13071032479535252,0.19168775809244704,0.12379305375414323,0.007568460162377871,0.13158377683978711,0.3659872223912382,0.35307388606880985,0.2112332112332112,0.042211055276381915,0.06896551724137931,0.22857142857142854,0.36363636363636354,0.11926605504587155,0.1469072164948454,0.08806818181818182,0.06636155606407323,0.1587743732590529,0.14087759815242495,M
0.30488888888888893,0.2441574415744157,0.18176178660049627,0.14038231780167265,0.30144115292233786,0.3307256541677907,0.3051948051948052,0.12015329125338141,0.0,0.056199056199056185,0.08253741981468282,0.36557948068397716,0.18718923661889442,0.10302155305764671,0.1195706690741298,0.15336861388153877,0.1097269801723243,0.09454545454545454,0.1433831264464549,0.013247244795725255,0.16410202360876897,0.0,0.1946593196990569,0.23645118328040163,0.0,0.1103645775966516,0.44878663725181217,0.6915397282832442,0.6778612012987012,0.6210716948971983,0.7173533900152606,0.5577438526978208,0.6430746613462144,0.9004769475357711,0.9505945059450593,0.9601814516129032,0.8391472868217054,0.6643443901424562,0.6388361796331437,0.7296132596685083,0.7678257340008119,0.6225885225885226,0.48098758912067596,0.26948181697082724,0.20564922899553248,0.10678409247282235,0.1341530556065333,0.21296014602981442,0.3073886068809926,0.20634920634920637,0.04924623115577889,0.11206896551724138,0.4025974025974026,0.4369501466275659,0.1605504587155963,0.16494845360824745,0.37500000000000006,0.1464530892448513,0.20334261838440107,0.14318706697459582,R
0.41422222222222227,0.16789667896678964,0.35235732009925563,0.7240143369175628,0.6825460368294636,0.4834097653088751,0.590909090909091,0.14382326420198377,0.16349468005394874,0.27384527384527385,0.08838203848895226,0.35797973400886635,0.2961392219947353,0.3013303083427864,0.33192897983749625,0.3216975371463464,0.25049309664694275,0.27012987012987005,0.2581527456343362,0.07926082600467549,0.2900505902192243,0.3695941110315919,0.3136590018014199,0.529761294949288,0.5110655737704918,0.3914528031721555,0.51045277865322,0.5186290654590366,0.3817978896103896,0.30286566528177267,0.393394375408764,0.47220603659247173,0.5358605481465925,0.584525702172761,0.6263837638376383,0.7543346774193548,0.746922024623803,0.6023708017053137,0.5279359055450138,0.6082872928176797,0.8318224868082805,0.5788766788766789,0.4722735674676525,0.33954975356334083,0.2719412019022913,0.3320489885785055,0.3149201688383189,0.5031944021904472,0.4179357021996616,0.2832722832722833,0.26030150753768844,0.09770114942528733,0.3220779220779221,0.439882697947214,0.11926605504587155,0.29123711340206193,0.5426136363636365,0.31350114416475977,0.9108635097493035,1.0,M
0.8382222222222222,0.501230012300123,0.3753101736972705,0.3285543608124253,0.22017614091273016,0.29430806582141894,0.246482683982684,0.922678088367899,0.8375543233927769,0.7024167024167023,0.45060584461867426,0.23179227359088034,0.27668909037730327,0.29019284314736515,0.4206038720032099,0.5241196824750662,0.2147825184262431,0.1567792207792208,0.14874815905743743,0.8130913948569519,1.0,0.39433595746856154,0.04206845395782558,0.1730355496363078,0.22325819672131145,0.31600396519440466,0.2533879609202647,0.3259571840263483,0.3686079545454545,0.49003941621391284,0.19991279703509923,0.32024239599114324,0.4519584164653996,0.6257551669316376,0.6622591225912259,0.7353830645161291,0.7985636114911081,0.7704065716959552,0.6764705882352942,0.5681767955801106,0.32498985252333923,0.18180708180708183,0.245576973857935,0.26322099373917673,0.5946101743767113,0.4186046511627906,0.23050100935951548,0.39458472771524183,0.5843203609701071,0.6019536019536019,0.1979899497487437,0.08620689655172413,0.19740259740259739,0.8563049853372433,0.4105504587155963,0.5309278350515465,0.34943181818181823,0.4530892448512587,0.5710306406685237,0.08083140877598154,M
0.20888888888888887,0.11439114391143909,0.1426799007444169,0.0017921146953405048,0.11409127301841474,0.15780954950094417,0.3327922077922078,0.21415689810640215,0.2050052450172336,0.21693121693121692,0.10021382751247326,0.3088980367321089,0.19859608072535828,0.24306486542229555,0.29180459424215066,0.2865866069611236,0.034464860375791544,0.10659740259740261,0.2625710077845571,0.32260937326060335,0.3252529510961214,0.2232900521419078,0.3862456289074918,0.5569101526482942,0.5997950819672131,0.5949994492785549,0.6374619182687259,0.7604981473857554,0.9999999999999999,0.8362629167998297,0.5479616306954436,0.4494814124227945,0.4927018796597711,0.4298887122416534,0.15969659696596963,0.0716733870967742,0.020975832193342453,0.1583653946137049,0.2308665401644529,0.22497237569060774,0.32593695034501424,0.3400488400488401,0.20781621336149986,0.07459704276009059,0.03458711629917856,0.12494839686252923,0.17342631675536796,0.07818679647094615,0.10547095318668921,0.380952380952381,0.12361809045226128,0.1508620689655172,0.2987012987012987,0.11730205278592373,0.13532110091743121,0.0231958762886598,0.09090909090909093,0.011441647597254008,0.10863509749303621,0.16397228637413394,R
0.5368888888888889,0.6512915129151291,0.9317617866004964,0.6995221027479092,0.5484387510008006,0.2897221472889129,0.2302489177489178,0.17515779981965734,0.2925221040011989,0.49821249821249824,0.7325730577334284,0.7867321089297024,0.7228721848493712,0.5282045993606269,0.6547296619520513,0.8694280480358234,0.9777846984324717,0.9309090909090908,0.7808752366926153,0.7086719358788823,0.674114671163575,0.3712299355894081,0.011444314930592357,0.02694396065976847,0.2537909836065574,0.21125674633770236,0.1841579997898939,0.1674557431041581,0.026785714285714288,0.20432513049962714,0.16317854807063442,0.1519636406013285,0.20539745878399662,0.18484366719660839,0.24835998359983597,0.1270161290322581,0.08230734154126768,0.17053135073307685,0.1500105418511491,0.012154696132596687,0.12894060343661212,0.2098901098901099,0.1835225772379192,0.18262954575729318,0.08834125954748523,0.01431127012522361,0.13250137639933932,0.21600243383024034,0.054145516074450076,0.06715506715506715,0.2492462311557789,0.10919540229885055,0.6675324675324675,0.28445747800586507,0.29128440366972475,0.46649484536082486,0.6448863636363638,0.12356979405034327,0.30083565459610023,0.2886836027713626,M
0.3102222222222223,0.3567035670356703,0.37468982630272957,0.2843488649940263,0.07526020816653321,0.3523064472619369,0.5516774891774893,0.587015329125338,0.4368350067435936,0.35521235521235517,0.4498930862437634,0.5957884737175427,0.6420005849663644,0.585438795503764,0.7917544387601564,0.8253612863830654,0.8014118135575624,0.8937142857142857,0.9819061645276669,0.8866748302348881,0.8830101180438448,0.9352826909313976,0.9069619582494436,0.788546255506608,0.6637295081967212,0.5944487278334618,0.4605525790524215,0.31947303417044054,0.4756493506493506,0.3418557579631405,0.2826466099847395,0.0792448432583615,0.0279323742518114,0.1375728669846317,0.17035670356703564,0.1751008064516129,0.1548107615139079,0.05854216491629406,0.25911870124393843,0.31922651933701657,0.168042213502909,0.17423687423687423,0.3585951940850277,0.23871053683228982,0.1396454820579334,0.18852346222650337,0.18205175261515874,0.1445086705202312,0.21094190637337845,0.2161172161172161,0.3457286432160803,0.1508620689655172,0.15064935064935064,0.6627565982404691,0.0481651376146789,0.20876288659793818,0.34375,0.2517162471395881,0.2590529247910863,0.27713625866050806,M
